customer_id,total_spend,avg_order_value,total_transactions,avg_review_score,promo_dependency_score,loyalty_segment,satisfaction_flag
1987,48,48.0,14,3.4,0.0,Standard Customers,At-Risk
1988,23,23.0,4,3.4,0.0,Standard Customers,At-Risk
1989,79,79.0,26,3.9,0.0,True Loyalists,At-Risk
1990,42,42.0,39,4.0,0.0,Standard Customers,High
1991,95,95.0,15,3.4,0.0,True Loyalists,At-Risk
1992,29,29.0,1,3.7,0.0,Standard Customers,At-Risk
1993,98,98.0,28,4.9,0.0,True Loyalists,High
1994,96,96.0,17,5.0,0.0,True Loyalists,High
1995,66,66.0,24,2.9,0.0,Standard Customers,At-Risk
1996,80,80.0,29,3.0,0.0,True Loyalists,At-Risk
1997,27,27.0,18,3.3,0.0,Standard Customers,At-Risk
1998,25,25.0,10,4.7,0.0,Standard Customers,High
1999,45,45.0,19,3.4,0.0,Standard Customers,At-Risk
2000,89,89.0,26,4.6,0.0,True Loyalists,High
2001,27,27.0,25,3.6,0.0,Standard Customers,At-Risk
2002,90,90.0,2,2.6,0.0,True Loyalists,At-Risk
2003,65,65.0,19,2.7,0.0,Standard Customers,At-Risk
2004,72,72.0,32,3.1,0.0,Standard Customers,At-Risk
2005,70,70.0,13,3.2,0.0,Standard Customers,At-Risk
2006,82,82.0,30,3.4,0.0,True Loyalists,At-Risk
2007,97,97.0,2,4.4,0.0,True Loyalists,High
2008,25,25.0,8,3.2,0.0,Standard Customers,At-Risk
2009,48,48.0,27,2.5,0.0,Standard Customers,At-Risk
2010,99,99.0,26,3.8,0.0,True Loyalists,At-Risk
2011,21,21.0,3,4.4,0.0,Standard Customers,High
2012,94,94.0,4,3.7,0.0,True Loyalists,At-Risk
2013,53,53.0,5,3.2,0.0,Standard Customers,At-Risk
2014,70,70.0,25,4.9,0.0,Standard Customers,High
2015,26,26.0,47,3.9,0.0,Standard Customers,At-Risk
2016,82,82.0,8,4.5,0.0,True Loyalists,High
2017,47,47.0,20,3.4,0.0,Standard Customers,At-Risk
2018,32,32.0,42,4.1,0.0,Standard Customers,High
2019,97,97.0,20,4.5,0.0,True Loyalists,High
2020,68,68.0,23,4.7,0.0,Standard Customers,High
2021,23,23.0,26,4.8,0.0,Standard Customers,High
2022,33,33.0,48,4.4,0.0,Standard Customers,High
2023,38,38.0,16,4.0,0.0,Standard Customers,High
2024,68,68.0,28,4.1,0.0,Standard Customers,High
2025,23,23.0,39,3.7,0.0,Standard Customers,At-Risk
2026,29,29.0,43,3.0,0.0,Standard Customers,At-Risk
2027,35,35.0,45,3.6,0.0,Standard Customers,At-Risk
2028,73,73.0,50,4.8,0.0,Standard Customers,High
2029,84,84.0,10,3.7,0.0,True Loyalists,At-Risk
2030,23,23.0,40,4.6,0.0,Standard Customers,High
2031,67,67.0,38,2.8,0.0,Standard Customers,At-Risk
2032,51,51.0,2,4.0,0.0,Standard Customers,High
2033,36,36.0,13,4.2,0.0,Standard Customers,High
2034,55,55.0,33,3.6,0.0,Standard Customers,At-Risk
2035,30,30.0,27,2.9,0.0,Standard Customers,At-Risk
2036,70,70.0,43,4.1,0.0,Standard Customers,High
2037,63,63.0,46,3.1,0.0,Standard Customers,At-Risk
2038,87,87.0,7,4.3,0.0,True Loyalists,High
2039,70,70.0,35,4.4,0.0,Standard Customers,High
2040,51,51.0,31,3.1,0.0,Standard Customers,At-Risk
2041,25,25.0,42,2.9,0.0,Standard Customers,At-Risk
2042,32,32.0,14,3.2,0.0,Standard Customers,At-Risk
2043,52,52.0,35,4.0,0.0,Standard Customers,High
2044,33,33.0,49,2.7,0.0,Standard Customers,At-Risk
2045,68,68.0,17,3.0,0.0,Standard Customers,At-Risk
2046,20,20.0,26,4.4,0.0,Standard Customers,High
2047,32,32.0,30,2.8,0.0,Standard Customers,At-Risk
2048,82,82.0,32,3.1,0.0,True Loyalists,At-Risk
2049,64,64.0,35,3.9,0.0,Standard Customers,At-Risk
2050,24,24.0,15,2.7,0.0,Standard Customers,At-Risk
2051,96,96.0,10,3.4,0.0,True Loyalists,At-Risk
2052,94,94.0,14,3.8,0.0,True Loyalists,At-Risk
2053,48,48.0,30,3.7,0.0,Standard Customers,At-Risk
2054,60,60.0,16,4.5,0.0,Standard Customers,High
2055,56,56.0,14,2.9,0.0,Standard Customers,At-Risk
2056,33,33.0,28,3.4,0.0,Standard Customers,At-Risk
2057,46,46.0,29,4.4,0.0,Standard Customers,High
2058,37,37.0,5,4.2,0.0,Standard Customers,High
2059,98,98.0,17,3.3,0.0,True Loyalists,At-Risk
2060,50,50.0,50,3.7,0.0,Standard Customers,At-Risk
2061,63,63.0,23,3.2,0.0,Standard Customers,At-Risk
2062,70,70.0,22,2.6,0.0,Standard Customers,At-Risk
2063,63,63.0,15,2.8,0.0,Standard Customers,At-Risk
2064,86,86.0,32,2.9,0.0,True Loyalists,At-Risk
2065,99,99.0,5,4.0,0.0,True Loyalists,High
2066,40,40.0,6,2.9,0.0,Standard Customers,At-Risk
2067,92,92.0,44,4.7,0.0,True Loyalists,High
2068,21,21.0,23,3.1,0.0,Standard Customers,At-Risk
2069,81,81.0,44,3.9,0.0,True Loyalists,At-Risk
2070,82,82.0,3,3.4,0.0,True Loyalists,At-Risk
2071,88,88.0,14,3.1,0.0,True Loyalists,At-Risk
2072,100,100.0,37,4.8,0.0,True Loyalists,High
2073,66,66.0,22,3.9,0.0,Standard Customers,At-Risk
2074,25,25.0,2,3.5,0.0,Standard Customers,At-Risk
2075,53,53.0,44,3.1,0.0,Standard Customers,At-Risk
2076,28,28.0,49,4.7,0.0,Standard Customers,High
2077,23,23.0,22,4.6,0.0,Standard Customers,High
2078,34,34.0,26,3.3,0.0,Standard Customers,At-Risk
2079,42,42.0,40,3.2,0.0,Standard Customers,At-Risk
2080,24,24.0,16,3.1,0.0,Standard Customers,At-Risk
2081,47,47.0,17,3.5,0.0,Standard Customers,At-Risk
2082,78,78.0,48,4.3,0.0,True Loyalists,High
2083,89,89.0,28,2.9,0.0,True Loyalists,At-Risk
2084,59,59.0,26,2.7,0.0,Standard Customers,At-Risk
2085,94,94.0,43,4.0,0.0,True Loyalists,High
2086,49,49.0,38,4.6,0.0,Standard Customers,High
2087,89,89.0,36,4.7,0.0,True Loyalists,High
2088,91,91.0,1,4.7,0.0,True Loyalists,High
2089,89,89.0,49,4.0,0.0,True Loyalists,High
2090,57,57.0,41,3.6,0.0,Standard Customers,At-Risk
2091,71,71.0,21,3.4,0.0,Standard Customers,At-Risk
2092,97,97.0,24,3.0,0.0,True Loyalists,At-Risk
2093,45,45.0,27,2.6,0.0,Standard Customers,At-Risk
2094,91,91.0,4,4.2,0.0,True Loyalists,High
2095,25,25.0,19,3.4,0.0,Standard Customers,At-Risk
2096,63,63.0,1,4.0,0.0,Standard Customers,High
2097,52,52.0,27,4.7,0.0,Standard Customers,High
2098,43,43.0,5,3.9,0.0,Standard Customers,At-Risk
2099,28,28.0,20,3.3,0.0,Standard Customers,At-Risk
2100,78,78.0,50,2.9,0.0,True Loyalists,At-Risk
2101,31,31.0,36,4.4,0.0,Standard Customers,High
2102,23,23.0,12,3.6,0.0,Standard Customers,At-Risk
2103,25,25.0,23,4.5,0.0,Standard Customers,High
2104,86,86.0,21,3.7,0.0,True Loyalists,At-Risk
2105,88,88.0,47,2.8,0.0,True Loyalists,At-Risk
2106,35,35.0,38,4.5,0.0,Standard Customers,High
2107,34,34.0,40,4.4,0.0,Standard Customers,High
2108,75,75.0,35,3.3,0.0,Standard Customers,At-Risk
2109,46,46.0,4,4.2,0.0,Standard Customers,High
2110,31,31.0,28,2.7,0.0,Standard Customers,At-Risk
2111,93,93.0,36,3.9,0.0,True Loyalists,At-Risk
2112,85,85.0,15,2.6,0.0,True Loyalists,At-Risk
2113,68,68.0,7,4.5,0.0,Standard Customers,High
2114,40,40.0,29,2.7,0.0,Standard Customers,At-Risk
2115,51,51.0,12,2.9,0.0,Standard Customers,At-Risk
2116,85,85.0,16,3.4,0.0,True Loyalists,At-Risk
2117,23,23.0,50,2.9,0.0,Standard Customers,At-Risk
2118,28,28.0,11,3.8,0.0,Standard Customers,At-Risk
2119,44,44.0,28,4.2,0.0,Standard Customers,High
2120,57,57.0,36,3.5,0.0,Standard Customers,At-Risk
2121,98,98.0,38,3.1,0.0,True Loyalists,At-Risk
2122,68,68.0,32,3.5,0.0,Standard Customers,At-Risk
2123,36,36.0,42,4.0,0.0,Standard Customers,High
2124,71,71.0,22,3.7,0.0,Standard Customers,At-Risk
2125,60,60.0,22,4.2,0.0,Standard Customers,High
2126,87,87.0,31,4.8,0.0,True Loyalists,High
2127,38,38.0,28,4.1,0.0,Standard Customers,High
2128,45,45.0,40,4.5,0.0,Standard Customers,High
2129,47,47.0,21,2.7,0.0,Standard Customers,At-Risk
2130,57,57.0,12,2.8,0.0,Standard Customers,At-Risk
2131,68,68.0,33,3.7,0.0,Standard Customers,At-Risk
2132,52,52.0,9,3.6,0.0,Standard Customers,At-Risk
2133,87,87.0,15,4.7,0.0,True Loyalists,High
2134,34,34.0,13,3.8,0.0,Standard Customers,At-Risk
2135,41,41.0,35,2.9,0.0,Standard Customers,At-Risk
2136,94,94.0,1,4.6,0.0,True Loyalists,High
2137,93,93.0,25,2.8,0.0,True Loyalists,At-Risk
2138,51,51.0,20,4.6,0.0,Standard Customers,High
2139,42,42.0,36,2.8,0.0,Standard Customers,At-Risk
2140,95,95.0,33,3.0,0.0,True Loyalists,At-Risk
2141,90,90.0,36,3.7,0.0,True Loyalists,At-Risk
2142,98,98.0,32,4.1,0.0,True Loyalists,High
2143,39,39.0,21,4.3,0.0,Standard Customers,High
2144,66,66.0,48,3.8,0.0,Standard Customers,At-Risk
2145,23,23.0,25,3.7,0.0,Standard Customers,At-Risk
2146,73,73.0,32,4.8,0.0,Standard Customers,High
2147,23,23.0,45,4.6,0.0,Standard Customers,High
2148,43,43.0,4,4.8,0.0,Standard Customers,High
2149,45,45.0,19,4.6,0.0,Standard Customers,High
2150,21,21.0,1,4.0,0.0,Standard Customers,High
2151,40,40.0,12,2.6,0.0,Standard Customers,At-Risk
2152,58,58.0,18,2.6,0.0,Standard Customers,At-Risk
2153,48,48.0,43,4.5,0.0,Standard Customers,High
2154,94,94.0,31,4.2,0.0,True Loyalists,High
2155,74,74.0,33,3.4,0.0,Standard Customers,At-Risk
2156,51,51.0,46,3.7,0.0,Standard Customers,At-Risk
2157,83,83.0,41,3.6,0.0,True Loyalists,At-Risk
2158,68,68.0,41,4.0,0.0,Standard Customers,High
2159,84,84.0,9,4.6,0.0,True Loyalists,High
2160,58,58.0,34,3.0,0.0,Standard Customers,At-Risk
2161,92,92.0,21,3.3,0.0,True Loyalists,At-Risk
2162,69,69.0,5,3.8,0.0,Standard Customers,At-Risk
2163,48,48.0,32,2.7,0.0,Standard Customers,At-Risk
2164,60,60.0,44,4.5,0.0,Standard Customers,High
2165,20,20.0,46,4.8,0.0,Standard Customers,High
2166,55,55.0,42,4.2,0.0,Standard Customers,High
2167,88,88.0,50,3.5,0.0,True Loyalists,At-Risk
2168,48,48.0,33,4.9,0.0,Standard Customers,High
2169,74,74.0,32,4.1,0.0,Standard Customers,High
2170,42,42.0,32,2.9,0.0,Standard Customers,At-Risk
2171,32,32.0,37,4.0,0.0,Standard Customers,High
2172,98,98.0,9,4.6,0.0,True Loyalists,High
2173,89,89.0,6,2.8,0.0,True Loyalists,At-Risk
2174,97,97.0,36,5.0,0.0,True Loyalists,High
2175,49,49.0,1,2.9,0.0,Standard Customers,At-Risk
2176,50,50.0,48,3.3,0.0,Standard Customers,At-Risk
2177,91,91.0,44,3.4,0.0,True Loyalists,At-Risk
2178,93,93.0,9,3.0,0.0,True Loyalists,At-Risk
2179,98,98.0,32,4.7,0.0,True Loyalists,High
2180,82,82.0,14,2.9,0.0,True Loyalists,At-Risk
2181,37,37.0,43,4.1,0.0,Standard Customers,High
2182,63,63.0,32,3.2,0.0,Standard Customers,At-Risk
2183,99,99.0,26,2.7,0.0,True Loyalists,At-Risk
2184,37,37.0,2,4.7,0.0,Standard Customers,High
2185,34,34.0,16,3.2,0.0,Standard Customers,At-Risk
2186,32,32.0,50,2.5,0.0,Standard Customers,At-Risk
2187,23,23.0,6,4.3,0.0,Standard Customers,High
2188,78,78.0,20,4.4,0.0,True Loyalists,High
2189,54,54.0,9,4.7,0.0,Standard Customers,High
2190,94,94.0,47,4.0,0.0,True Loyalists,High
2191,75,75.0,33,4.6,0.0,Standard Customers,High
2192,69,69.0,46,3.8,0.0,Standard Customers,At-Risk
2193,35,35.0,9,3.2,0.0,Standard Customers,At-Risk
2194,78,78.0,8,5.0,0.0,True Loyalists,High
2195,29,29.0,48,3.5,0.0,Standard Customers,At-Risk
2196,62,62.0,2,3.7,0.0,Standard Customers,At-Risk
2197,58,58.0,31,4.8,0.0,Standard Customers,High
2198,88,88.0,40,3.7,0.0,True Loyalists,At-Risk
2199,80,80.0,35,3.5,0.0,True Loyalists,At-Risk
2200,47,47.0,40,4.9,0.0,Standard Customers,High
2201,51,51.0,27,4.7,0.0,Standard Customers,High
2202,25,25.0,10,4.9,0.0,Standard Customers,High
2203,36,36.0,23,4.3,0.0,Standard Customers,High
2204,79,79.0,32,3.1,0.0,True Loyalists,At-Risk
2205,41,41.0,6,3.4,0.0,Standard Customers,At-Risk
2206,68,68.0,27,2.7,0.0,Standard Customers,At-Risk
2207,51,51.0,25,2.6,0.0,Standard Customers,At-Risk
2208,38,38.0,11,2.9,0.0,Standard Customers,At-Risk
2209,46,46.0,23,2.7,0.0,Standard Customers,At-Risk
2210,20,20.0,44,4.5,0.0,Standard Customers,High
2211,25,25.0,35,3.1,0.0,Standard Customers,At-Risk
2212,89,89.0,45,3.2,0.0,True Loyalists,At-Risk
2213,77,77.0,22,3.3,0.0,True Loyalists,At-Risk
2214,94,94.0,18,2.9,0.0,True Loyalists,At-Risk
2215,100,100.0,20,4.1,0.0,True Loyalists,High
2216,96,96.0,28,2.7,0.0,True Loyalists,At-Risk
2217,36,36.0,15,4.0,0.0,Standard Customers,High
2218,27,27.0,42,2.6,0.0,Standard Customers,At-Risk
2219,67,67.0,20,3.5,0.0,Standard Customers,At-Risk
2220,91,91.0,16,2.8,0.0,True Loyalists,At-Risk
2221,62,62.0,47,4.5,0.0,Standard Customers,High
2222,88,88.0,34,3.0,0.0,True Loyalists,At-Risk
2223,66,66.0,30,4.4,0.0,Standard Customers,High
2224,65,65.0,5,4.7,0.0,Standard Customers,High
2225,25,25.0,38,4.3,0.0,Standard Customers,High
2226,64,64.0,18,4.8,0.0,Standard Customers,High
2227,72,72.0,28,4.8,0.0,Standard Customers,High
2228,74,74.0,42,4.4,0.0,Standard Customers,High
2229,50,50.0,5,3.7,0.0,Standard Customers,At-Risk
2230,97,97.0,50,3.9,0.0,True Loyalists,At-Risk
2231,36,36.0,33,3.8,0.0,Standard Customers,At-Risk
2232,49,49.0,1,4.1,0.0,Standard Customers,High
2233,64,64.0,14,4.0,0.0,Standard Customers,High
2234,31,31.0,48,4.5,0.0,Standard Customers,High
2235,66,66.0,26,4.0,0.0,Standard Customers,High
2236,82,82.0,44,4.5,0.0,True Loyalists,High
2237,88,88.0,18,2.7,0.0,True Loyalists,At-Risk
2238,34,34.0,31,3.8,0.0,Standard Customers,At-Risk
2239,84,84.0,18,3.8,0.0,True Loyalists,At-Risk
2240,96,96.0,41,3.8,0.0,True Loyalists,At-Risk
2241,71,71.0,18,4.3,0.0,Standard Customers,High
2242,77,77.0,3,3.5,0.0,True Loyalists,At-Risk
2243,66,66.0,5,3.8,0.0,Standard Customers,At-Risk
2244,21,21.0,13,3.7,0.0,Standard Customers,At-Risk
2245,37,37.0,22,4.8,0.0,Standard Customers,High
2246,90,90.0,45,4.9,0.0,True Loyalists,High
2247,96,96.0,39,4.3,0.0,True Loyalists,High
2248,37,37.0,18,4.4,0.0,Standard Customers,High
2249,66,66.0,19,3.4,0.0,Standard Customers,At-Risk
2250,45,45.0,29,4.3,0.0,Standard Customers,High
2251,89,89.0,19,4.6,0.0,True Loyalists,High
2252,94,94.0,22,3.8,0.0,True Loyalists,At-Risk
2253,96,96.0,21,3.9,0.0,True Loyalists,At-Risk
2254,31,31.0,22,2.6,0.0,Standard Customers,At-Risk
2255,79,79.0,44,4.2,0.0,True Loyalists,High
2256,39,39.0,42,4.6,0.0,Standard Customers,High
2257,22,22.0,33,5.0,0.0,Standard Customers,High
2258,32,32.0,6,4.2,0.0,Standard Customers,High
2259,71,71.0,44,4.3,0.0,Standard Customers,High
2260,96,96.0,24,3.3,0.0,True Loyalists,At-Risk
2261,82,82.0,16,4.9,0.0,True Loyalists,High
2262,76,76.0,12,4.4,0.0,True Loyalists,High
2263,22,22.0,50,3.1,0.0,Standard Customers,At-Risk
2264,40,40.0,42,3.5,0.0,Standard Customers,At-Risk
2265,92,92.0,50,3.9,0.0,True Loyalists,At-Risk
2266,94,94.0,10,3.9,0.0,True Loyalists,At-Risk
2267,44,44.0,32,4.3,0.0,Standard Customers,High
2268,49,49.0,37,3.8,0.0,Standard Customers,At-Risk
2269,26,26.0,15,2.7,0.0,Standard Customers,At-Risk
2270,38,38.0,27,4.4,0.0,Standard Customers,High
2271,72,72.0,7,3.5,0.0,Standard Customers,At-Risk
2272,99,99.0,49,3.4,0.0,True Loyalists,At-Risk
2273,38,38.0,44,4.0,0.0,Standard Customers,High
2274,96,96.0,13,4.8,0.0,True Loyalists,High
2275,27,27.0,38,4.5,0.0,Standard Customers,High
2276,24,24.0,10,4.4,0.0,Standard Customers,High
2277,82,82.0,25,4.1,0.0,True Loyalists,High
2278,56,56.0,18,4.6,0.0,Standard Customers,High
2279,25,25.0,6,3.8,0.0,Standard Customers,At-Risk
2280,67,67.0,35,2.9,0.0,Standard Customers,At-Risk
2281,21,21.0,31,2.8,0.0,Standard Customers,At-Risk
2282,27,27.0,41,3.0,0.0,Standard Customers,At-Risk
2283,97,97.0,8,4.2,0.0,True Loyalists,High
2284,45,45.0,34,4.1,0.0,Standard Customers,High
2285,63,63.0,20,4.1,0.0,Standard Customers,High
2286,100,100.0,38,4.6,0.0,True Loyalists,High
2287,38,38.0,35,2.5,0.0,Standard Customers,At-Risk
2288,45,45.0,6,3.0,0.0,Standard Customers,At-Risk
2289,91,91.0,50,3.8,0.0,True Loyalists,At-Risk
2290,82,82.0,47,4.1,0.0,True Loyalists,High
2291,48,48.0,23,3.3,0.0,Standard Customers,At-Risk
2292,30,30.0,13,5.0,0.0,Standard Customers,High
2293,34,34.0,31,3.8,0.0,Standard Customers,At-Risk
2294,68,68.0,16,3.3,0.0,Standard Customers,At-Risk
2295,95,95.0,40,5.0,0.0,True Loyalists,High
2296,22,22.0,45,2.9,0.0,Standard Customers,At-Risk
2297,88,88.0,50,2.5,0.0,True Loyalists,At-Risk
2298,83,83.0,1,4.7,0.0,True Loyalists,High
2299,87,87.0,10,2.9,0.0,True Loyalists,At-Risk
2300,57,57.0,48,3.7,0.0,Standard Customers,At-Risk
2301,88,88.0,38,4.4,0.0,True Loyalists,High
2302,20,20.0,21,2.9,0.0,Standard Customers,At-Risk
2303,39,39.0,38,3.6,0.0,Standard Customers,At-Risk
2304,71,71.0,31,4.8,0.0,Standard Customers,High
2305,73,73.0,9,4.7,0.0,Standard Customers,High
2306,63,63.0,47,2.6,0.0,Standard Customers,At-Risk
2307,78,78.0,8,3.4,0.0,True Loyalists,At-Risk
2308,96,96.0,30,3.5,0.0,True Loyalists,At-Risk
2309,81,81.0,22,3.4,0.0,True Loyalists,At-Risk
2310,95,95.0,3,5.0,0.0,True Loyalists,High
2311,68,68.0,15,4.6,0.0,Standard Customers,High
2312,28,28.0,10,4.8,0.0,Standard Customers,High
2313,30,30.0,19,3.7,0.0,Standard Customers,At-Risk
2314,31,31.0,36,4.7,0.0,Standard Customers,High
2315,95,95.0,12,4.4,0.0,True Loyalists,High
2316,79,79.0,49,3.5,0.0,True Loyalists,At-Risk
2317,39,39.0,7,3.8,0.0,Standard Customers,At-Risk
2318,34,34.0,28,4.7,0.0,Standard Customers,High
2319,28,28.0,30,3.1,0.0,Standard Customers,At-Risk
2320,38,38.0,29,5.0,0.0,Standard Customers,High
2321,55,55.0,9,3.7,0.0,Standard Customers,At-Risk
2322,31,31.0,27,3.0,0.0,Standard Customers,At-Risk
2323,84,84.0,21,4.5,0.0,True Loyalists,High
2324,93,93.0,36,4.7,0.0,True Loyalists,High
2325,28,28.0,19,3.5,0.0,Standard Customers,At-Risk
2326,55,55.0,47,4.4,0.0,Standard Customers,High
2327,63,63.0,38,2.6,0.0,Standard Customers,At-Risk
2328,94,94.0,22,4.2,0.0,True Loyalists,High
2329,36,36.0,29,2.6,0.0,Standard Customers,At-Risk
2330,97,97.0,42,4.8,0.0,True Loyalists,High
2331,63,63.0,47,2.9,0.0,Standard Customers,At-Risk
2332,77,77.0,10,4.3,0.0,True Loyalists,High
2333,53,53.0,10,2.6,0.0,Standard Customers,At-Risk
2334,77,77.0,1,3.8,0.0,True Loyalists,At-Risk
2335,79,79.0,7,4.2,0.0,True Loyalists,High
2336,37,37.0,10,3.9,0.0,Standard Customers,At-Risk
2337,94,94.0,11,3.1,0.0,True Loyalists,At-Risk
2338,76,76.0,5,3.6,0.0,True Loyalists,At-Risk
2339,68,68.0,21,4.0,0.0,Standard Customers,High
2340,65,65.0,24,3.4,0.0,Standard Customers,At-Risk
2341,24,24.0,37,2.6,0.0,Standard Customers,At-Risk
2342,31,31.0,22,4.5,0.0,Standard Customers,High
2343,89,89.0,16,4.9,0.0,True Loyalists,High
2344,49,49.0,44,4.4,0.0,Standard Customers,High
2345,92,92.0,14,3.5,0.0,True Loyalists,At-Risk
2346,32,32.0,23,3.3,0.0,Standard Customers,At-Risk
2347,67,67.0,46,3.1,0.0,Standard Customers,At-Risk
2348,64,64.0,46,4.2,0.0,Standard Customers,High
2349,84,84.0,16,4.9,0.0,True Loyalists,High
2350,34,34.0,40,3.9,0.0,Standard Customers,At-Risk
2351,26,26.0,21,4.2,0.0,Standard Customers,High
2352,50,50.0,25,4.9,0.0,Standard Customers,High
2353,46,46.0,25,2.8,0.0,Standard Customers,At-Risk
2354,71,71.0,25,4.1,0.0,Standard Customers,High
2355,78,78.0,27,4.8,0.0,True Loyalists,High
2356,35,35.0,12,4.1,0.0,Standard Customers,High
2357,58,58.0,27,3.0,0.0,Standard Customers,At-Risk
2358,67,67.0,40,4.2,0.0,Standard Customers,High
2359,93,93.0,38,3.8,0.0,True Loyalists,At-Risk
2360,81,81.0,44,3.3,0.0,True Loyalists,At-Risk
2361,80,80.0,27,4.7,0.0,True Loyalists,High
2362,64,64.0,30,4.3,0.0,Standard Customers,High
2363,41,41.0,24,2.7,0.0,Standard Customers,At-Risk
2364,79,79.0,38,4.2,0.0,True Loyalists,High
2365,60,60.0,4,4.2,0.0,Standard Customers,High
2366,91,91.0,32,2.5,0.0,True Loyalists,At-Risk
2367,66,66.0,32,3.6,0.0,Standard Customers,At-Risk
2368,85,85.0,28,3.4,0.0,True Loyalists,At-Risk
2369,38,38.0,6,3.3,0.0,Standard Customers,At-Risk
2370,23,23.0,24,4.6,0.0,Standard Customers,High
2371,71,71.0,38,3.9,0.0,Standard Customers,At-Risk
2372,25,25.0,28,3.7,0.0,Standard Customers,At-Risk
2373,39,39.0,9,3.1,0.0,Standard Customers,At-Risk
2374,20,20.0,21,4.9,0.0,Standard Customers,High
2375,73,73.0,31,4.7,0.0,Standard Customers,High
2376,63,63.0,18,2.9,0.0,Standard Customers,At-Risk
2377,94,94.0,5,4.1,0.0,True Loyalists,High
2378,94,94.0,22,4.0,0.0,True Loyalists,High
2379,71,71.0,37,2.7,0.0,Standard Customers,At-Risk
2380,77,77.0,22,4.0,0.0,True Loyalists,High
2381,66,66.0,36,2.5,0.0,Standard Customers,At-Risk
2382,23,23.0,23,4.5,0.0,Standard Customers,High
2383,60,60.0,44,3.9,0.0,Standard Customers,At-Risk
2384,72,72.0,25,4.9,0.0,Standard Customers,High
2385,35,35.0,40,3.3,0.0,Standard Customers,At-Risk
2386,31,31.0,12,3.8,0.0,Standard Customers,At-Risk
2387,33,33.0,14,2.9,0.0,Standard Customers,At-Risk
2388,95,95.0,14,4.0,0.0,True Loyalists,High
2389,68,68.0,10,4.1,0.0,Standard Customers,High
2390,87,87.0,17,3.1,0.0,True Loyalists,At-Risk
2391,64,64.0,24,4.6,0.0,Standard Customers,High
2392,74,74.0,31,4.6,0.0,Standard Customers,High
2393,62,62.0,36,2.6,0.0,Standard Customers,At-Risk
2394,97,97.0,38,5.0,0.0,True Loyalists,High
2395,47,47.0,23,2.9,0.0,Standard Customers,At-Risk
2396,83,83.0,47,3.5,0.0,True Loyalists,At-Risk
2397,82,82.0,20,3.7,0.0,True Loyalists,At-Risk
2398,26,26.0,41,2.9,0.0,Standard Customers,At-Risk
2399,81,81.0,44,4.3,0.0,True Loyalists,High
2400,44,44.0,31,3.2,0.0,Standard Customers,At-Risk
2401,88,88.0,11,4.2,0.0,True Loyalists,High
2402,76,76.0,25,4.2,0.0,True Loyalists,High
2403,89,89.0,31,3.8,0.0,True Loyalists,At-Risk
2404,22,22.0,40,4.4,0.0,Standard Customers,High
2405,33,33.0,23,3.1,0.0,Standard Customers,At-Risk
2406,97,97.0,5,5.0,0.0,True Loyalists,High
2407,57,57.0,26,4.7,0.0,Standard Customers,High
2408,38,38.0,11,3.0,0.0,Standard Customers,At-Risk
2409,55,55.0,44,4.2,0.0,Standard Customers,High
2410,37,37.0,47,3.0,0.0,Standard Customers,At-Risk
2411,43,43.0,46,3.7,0.0,Standard Customers,At-Risk
2412,96,96.0,35,2.7,0.0,True Loyalists,At-Risk
2413,51,51.0,8,4.3,0.0,Standard Customers,High
2414,95,95.0,30,2.7,0.0,True Loyalists,At-Risk
2415,26,26.0,14,3.7,0.0,Standard Customers,At-Risk
2416,34,34.0,30,4.3,0.0,Standard Customers,High
2417,83,83.0,26,4.0,0.0,True Loyalists,High
2418,24,24.0,32,3.3,0.0,Standard Customers,At-Risk
2419,69,69.0,47,4.0,0.0,Standard Customers,High
2420,40,40.0,11,2.7,0.0,Standard Customers,At-Risk
2421,87,87.0,28,4.2,0.0,True Loyalists,High
2422,46,46.0,2,4.6,0.0,Standard Customers,High
2423,82,82.0,45,4.8,0.0,True Loyalists,High
2424,81,81.0,7,2.8,0.0,True Loyalists,At-Risk
2425,57,57.0,28,4.5,0.0,Standard Customers,High
2426,49,49.0,34,3.0,0.0,Standard Customers,At-Risk
2427,42,42.0,26,4.6,0.0,Standard Customers,High
2428,26,26.0,45,3.3,0.0,Standard Customers,At-Risk
2429,38,38.0,34,4.4,0.0,Standard Customers,High
2430,57,57.0,47,4.4,0.0,Standard Customers,High
2431,100,100.0,42,4.3,0.0,True Loyalists,High
2432,73,73.0,27,3.4,0.0,Standard Customers,At-Risk
2433,66,66.0,43,2.8,0.0,Standard Customers,At-Risk
2434,73,73.0,16,3.4,0.0,Standard Customers,At-Risk
2435,45,45.0,40,5.0,0.0,Standard Customers,High
2436,27,27.0,29,4.5,0.0,Standard Customers,High
2437,24,24.0,38,2.7,0.0,Standard Customers,At-Risk
2438,59,59.0,34,3.4,0.0,Standard Customers,At-Risk
2439,20,20.0,30,3.4,0.0,Standard Customers,At-Risk
2440,44,44.0,45,2.8,0.0,Standard Customers,At-Risk
2441,90,90.0,47,4.7,0.0,True Loyalists,High
2442,36,36.0,5,4.7,0.0,Standard Customers,High
2443,95,95.0,50,4.7,0.0,True Loyalists,High
2444,30,30.0,24,3.4,0.0,Standard Customers,At-Risk
2445,65,65.0,15,3.7,0.0,Standard Customers,At-Risk
2446,96,96.0,50,4.1,0.0,True Loyalists,High
2447,65,65.0,7,2.9,0.0,Standard Customers,At-Risk
